1645961844820816858,-0.10235773772,3.57431817055,1.32507348061,1.52731688245,-0.768161789098,-1.59610333411,0.253823637962,-0.648030519485,-0.298589646816,0.653050005436, 
1645961844840807522,-0.102236762643,3.57420563698,1.32504367828,1.51977726924,-0.765444736977,-1.58821046018,0.25480774045,-0.64551281929,-0.299318224192,0.654824376106, 
1645961844850790165,-0.102128751576,3.57416725159,1.32503294945,1.52104424615,-0.765295540395,-1.58886152404,0.255061507225,-0.645763874054,-0.299170136452,0.654545545578, 
1645961844870773995,-0.102182023227,3.57419776917,1.32506906986,1.52068834111,-0.765645669363,-1.58861115717,0.254910349846,-0.645729064941,-0.299090892076,0.654675066471, 
1645961844890786843,-0.102324917912,3.57434010506,1.32509338856,1.52747401853,-0.76852336419,-1.59662303535,0.253587126732,-0.648170828819,-0.298592448235,0.653001308441, 
1645961844900838540,-0.102249413729,3.5743162632,1.32503044605,1.5327167066,-0.767678036699,-1.59954730336,0.254627883434,-0.64920592308,-0.298117041588,0.65178412199, 
1645961844920790459,-0.102380201221,3.57434678078,1.32506918907,1.52448310694,-0.767785487392,-1.5935501767,0.253848850727,-0.647230029106,-0.298793822527,0.653740286827, 
1645961844940851522,-0.102209731936,3.57431602478,1.32502675056,1.52683018362,-0.768383936211,-1.59571710824,0.253716468811,-0.647940158844,-0.298549950123,0.653199374676, 
1645961844950776960,-0.102134555578,3.57418560982,1.32502734661,1.51873435189,-0.765212856755,-1.58657473673,0.255070447922,-0.645114779472,-0.299193322659,0.655171215534, 
1645961844970812179,-0.102145500481,3.57420301437,1.32503914833,1.52051559671,-0.76548596451,-1.58825146355,0.255022615194,-0.645634412766,-0.299080103636,0.654729604721, 
1645961844990808334,-0.102303639054,3.57433462143,1.32506358624,1.52638148228,-0.768103870447,-1.59513913772,0.253849625587,-0.647760331631,-0.298596352339,0.653304874897, 
1645961845000785847,-0.102238342166,3.57432174683,1.32498896122,1.53316908235,-0.767402034531,-1.60063840169,0.254512161016,-0.64937376976,-0.298414230347,0.651526093483, 
1645961845020831256,-0.102263249457,3.57434153557,1.32497751713,1.53113765056,-0.767828937879,-1.59874933799,0.254322290421,-0.648890018463,-0.298320949078,0.652124583721, 
1645961845040788577,-0.102302238345,3.57432723045,1.3250477314,1.52759929964,-0.768212412144,-1.59691981449,0.253634542227,-0.648183405399,-0.298748463392,0.652899086475, 
